diagram_id,similarity_score,ged_value,max_possible_ged,normalized_ged,semantic_score,structural_score,relationship_score,details,num_edit_operations,edit_operations_summary,variation_type,expected_score_range,modifications,human_score,nodes_key,nodes_student,nodes_matched,nodes_missing,nodes_extra,edges_key,edges_student,edges_wrong_type,system_category,human_category,error,abs_error
student_039,71.1118643974983,8.937172279755274,22.0,0.4062351036252397,59.488876855799134,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.343114480376244, 'total_attr_cost': 8.60577324728171, 'total_method_cost': 15.003442068894705}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method kirimPesanan from Pengiriman', 'Removed method daftar from Pelanggan']",69.18686330905311,7,7,7,0,0,8,8,0,Good,Fair,1.9250010884451854,1.9250010884451854
student_040,73.1215565459292,8.08688687607646,22.0,0.3675857670943845,59.41903702914715,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.362669631838799, 'total_attr_cost': 7.75312172571818, 'total_method_cost': 15.890308519204456}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method daftar from Pelanggan', 'Removed method buatPesanan from Pesanan', 'Removed method hitungTotal from KeranjangBelanja', 'Removed method perbarui from Produk']",76.02615592351049,7,7,7,0,0,8,8,0,Good,Good,2.9045993775812917,2.9045993775812917
student_041,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_4 from composition to association', 'Changed relationship rel_8 from association to aggregation', 'Changed relationship rel_6 from association to aggregation']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_042,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_7 from association to composition', 'Changed relationship rel_2 from association to composition', 'Changed relationship rel_8 from association to aggregation']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_043,81.83530443307248,4.883262856304645,22.0,0.22196649346839295,60.154034037675174,100.0,62.5,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 3, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",31,"{'node_substitutions': 28, 'edge_wrong_types': 3, 'total_operations': 31}",wrong_relationships,"[50, 70]","['Changed relationship rel_1 from association to generalization', 'Changed relationship rel_6 from association to composition', 'Changed relationship rel_5 from aggregation to composition']",80.0,7,7,7,0,0,8,8,3,Good,Good,1.83530443307248,1.83530443307248
student_044,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_5 from aggregation to association', 'Changed relationship rel_7 from association to composition', 'Changed relationship rel_8 from association to generalization']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_045,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_1 from association to generalization', 'Changed relationship rel_7 from association to aggregation']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_046,74.04672929729726,7.710967937111855,22.0,0.3504985425959934,58.362222924118946,85.71428571428572,75.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 0, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.74393318593502, 'total_attr_cost': 7.194877206285795, 'total_method_cost': 9.070818543434143}",21,"{'node_substitutions': 21, 'edge_wrong_types': 0, 'total_operations': 21}",combination_errors,"[40, 60]","['Removed class: Pelanggan', 'Removed attribute idPesanan from Pesanan', 'Removed attribute idProduk from Produk', 'Changed relationship rel_2 to composition', 'Changed relationship rel_7 to aggregation']",70.0,7,6,6,1,0,8,6,0,Good,Good,4.0467292972972615,4.0467292972972615
student_047,78.14109472739486,6.154199882596731,22.0,0.2797363582998514,55.9664419009572,85.71428571428572,50.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 2, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 9.247047200798988, 'total_attr_cost': 7.887219370404879, 'total_method_cost': 8.610730558633804}",23,"{'node_substitutions': 21, 'edge_wrong_types': 2, 'total_operations': 23}",combination_errors,"[40, 60]","['Removed class: Produk', 'Removed attribute idPengiriman from Pengiriman', 'Removed attribute idPesanan from Pesanan', 'Changed relationship rel_4 to aggregation', 'Changed relationship rel_6 to composition']",70.0,7,6,6,1,0,8,6,2,Good,Good,8.141094727394858,8.141094727394858
student_048,72.07802319252826,8.522479704022407,22.0,0.3873854410919276,58.362222924118946,85.71428571428572,62.5,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 1, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.74393318593502, 'total_attr_cost': 8.118899421890575, 'total_method_cost': 9.070818543434143}",22,"{'node_substitutions': 21, 'edge_wrong_types': 1, 'total_operations': 22}",combination_errors,"[40, 60]","['Removed class: Pelanggan', 'Removed attribute idFaktur from Faktur', 'Removed attribute idProduk from Produk', 'Changed relationship rel_6 to aggregation', 'Changed relationship rel_7 to composition']",67.25553093691252,7,6,6,1,0,8,6,1,Good,Fair,4.822492255615742,4.822492255615742
student_049,81.28922902553245,5.063856139034033,22.0,0.2301752790470015,57.8498980828694,85.71428571428572,50.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 2, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.851521402597427, 'total_attr_cost': 8.411264164249104, 'total_method_cost': 8.650747646888096}",23,"{'node_substitutions': 21, 'edge_wrong_types': 2, 'total_operations': 23}",combination_errors,"[40, 60]","['Removed class: Pembayaran', 'Removed attribute idFaktur from Faktur', 'Removed attribute idPengiriman from Pengiriman', 'Changed relationship rel_1 to aggregation', 'Changed relationship rel_7 to generalization']",70.0,7,6,6,1,0,8,6,2,Good,Good,11.28922902553245,11.28922902553245
student_050,81.04243083734235,5.146273591121037,22.0,0.23392152686913806,55.87692310412724,85.71428571428572,50.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 2, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 9.265846148133278, 'total_attr_cost': 8.97026573419571, 'total_method_cost': 8.589135736227036}",23,"{'node_substitutions': 21, 'edge_wrong_types': 2, 'total_operations': 23}",combination_errors,"[40, 60]","['Removed class: Produk', 'Removed attribute idKeranjang from KeranjangBelanja', 'Removed attribute idPembayaran from Pembayaran', 'Changed relationship rel_7 to generalization', 'Changed relationship rel_1 to generalization']",70.0,7,6,6,1,0,8,6,2,Good,Good,11.042430837342351,11.042430837342351
