diagram_id,similarity_score,ged_value,max_possible_ged,normalized_ged,semantic_score,structural_score,relationship_score,details,num_edit_operations,edit_operations_summary,variation_type,expected_score_range,modifications,human_score,nodes_key,nodes_student,nodes_matched,nodes_missing,nodes_extra,edges_key,edges_student,edges_wrong_type,system_category,human_category,error,abs_error
student_039,88.63690781263767,2.820360437780619,22.0,0.12819820171730087,60.103218097771915,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.171098932623863, 'total_attr_cost': 7.798527113596598, 'total_method_cost': 16.40630211432775}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method validasiPembayaran from Pembayaran', 'Removed method kirimPesanan from Pengiriman']",84.66262935759276,7,7,7,0,0,8,8,0,Good,Good,3.97427845504491,3.97427845504491
student_040,70.35805299700874,9.268631042043367,22.0,0.4213014110019712,59.13010138486112,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.443571612238884, 'total_attr_cost': 9.455847797791161, 'total_method_cost': 18.90393986304601}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method perbarui from Pelanggan', 'Removed method lacakPengiriman from Pengiriman', 'Removed method daftar from Pelanggan', 'Removed method prosesPembayaran from Pembayaran']",68.29029815662278,7,7,7,0,0,8,8,0,Good,Fair,2.067754840385959,2.067754840385959
student_041,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_5 from aggregation to association', 'Changed relationship rel_8 from association to composition', 'Changed relationship rel_4 from composition to association']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_042,81.83530443307248,4.883262856304645,22.0,0.22196649346839295,60.154034037675174,100.0,62.5,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 3, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",31,"{'node_substitutions': 28, 'edge_wrong_types': 3, 'total_operations': 31}",wrong_relationships,"[50, 70]","['Changed relationship rel_6 from association to aggregation', 'Changed relationship rel_4 from composition to aggregation', 'Changed relationship rel_1 from association to generalization']",78.30647832956409,7,7,7,0,0,8,8,3,Good,Good,3.5288261035083934,3.5288261035083934
student_043,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_1 from association to generalization', 'Changed relationship rel_3 from association to aggregation']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_044,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_3 from association to aggregation', 'Changed relationship rel_2 from association to aggregation']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_045,84.34527582381179,4.083262856304645,22.0,0.1856028571047566,60.154034037675174,100.0,75.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 2, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",30,"{'node_substitutions': 28, 'edge_wrong_types': 2, 'total_operations': 30}",wrong_relationships,"[50, 70]","['Changed relationship rel_6 from association to aggregation', 'Changed relationship rel_8 from association to aggregation', 'Changed relationship rel_7 from association to generalization']",80.0,7,7,7,0,0,8,8,2,Good,Good,4.3452758238117895,4.3452758238117895
student_046,80.7087747114408,5.258498321473598,22.0,0.23902265097607264,57.320366657915564,85.71428571428572,50.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 2, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.96272300183773, 'total_attr_cost': 8.555062708258628, 'total_method_cost': 6.532132426897683}",23,"{'node_substitutions': 21, 'edge_wrong_types': 2, 'total_operations': 23}",combination_errors,"[40, 60]","['Removed class: Faktur', 'Removed attribute idPengiriman from Pengiriman', 'Removed attribute idPembayaran from Pembayaran', 'Changed relationship rel_4 to aggregation', 'Changed relationship rel_3 to aggregation']",70.0,7,6,6,1,0,8,6,2,Good,Good,10.708774711440796,10.708774711440796
student_047,81.04243083734235,5.146273591121037,22.0,0.23392152686913806,55.87692310412724,85.71428571428572,50.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 2, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 9.265846148133278, 'total_attr_cost': 8.97026573419571, 'total_method_cost': 8.589135736227036}",23,"{'node_substitutions': 21, 'edge_wrong_types': 2, 'total_operations': 23}",combination_errors,"[40, 60]","['Removed class: Produk', 'Removed attribute idPembayaran from Pembayaran', 'Removed attribute idKeranjang from KeranjangBelanja', 'Changed relationship rel_4 to association', 'Changed relationship rel_3 to composition']",70.0,7,6,6,1,0,8,6,2,Good,Good,11.042430837342351,11.042430837342351
student_048,69.99414533878601,9.431200271844864,22.0,0.4286909214474938,57.37476157290595,85.71428571428572,62.5,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 1, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.95130006968975, 'total_attr_cost': 7.637619414925576, 'total_method_cost': 6.547137022018431}",22,"{'node_substitutions': 21, 'edge_wrong_types': 1, 'total_operations': 22}",combination_errors,"[40, 60]","['Removed class: Faktur', 'Removed attribute idPembayaran from Pembayaran', 'Removed attribute idPelanggan from Pelanggan', 'Changed relationship rel_4 to association', 'Changed relationship rel_5 to generalization']",68.65613231189467,7,6,6,1,0,8,6,1,Fair,Fair,1.3380130268913462,1.3380130268913462
student_049,81.20521387638283,5.09185648287336,22.0,0.23144802194878908,58.16450537670226,85.71428571428572,37.5,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 3, 'edges_wrong_type': 0, 'edges_missing': 5, 'edges_extra': 0, 'total_name_cost': 8.785453870892525, 'total_attr_cost': 7.548806301752727, 'total_method_cost': 9.03422333796819}",21,"{'node_substitutions': 21, 'edge_wrong_types': 0, 'total_operations': 21}",combination_errors,"[40, 60]","['Removed class: Pesanan', 'Removed attribute idPengiriman from Pengiriman', 'Removed attribute idProduk from Produk', 'Changed relationship rel_5 to association', 'Changed relationship rel_4 to association']",70.0,7,6,6,1,0,8,3,0,Good,Good,11.205213876382828,11.205213876382828
student_050,71.84540716846679,8.62130324964722,22.0,0.39187742043851,58.996310475326716,85.71428571428572,75.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 0, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.610774800181389, 'total_attr_cost': 6.6880673438310625, 'total_method_cost': 9.053632696469624}",21,"{'node_substitutions': 21, 'edge_wrong_types': 0, 'total_operations': 21}",combination_errors,"[40, 60]","['Removed class: KeranjangBelanja', 'Removed attribute idPelanggan from Pelanggan', 'Removed attribute idFaktur from Faktur', 'Changed relationship rel_6 to composition', 'Changed relationship rel_3 to composition']",70.0,7,6,6,1,0,8,6,0,Good,Good,1.8454071684667923,1.8454071684667923
